@relation 'Allegheny_County_Crash_Data_Nominal-weka.filters.supervised.instance.Resample-B0.0-S1-Z33.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R1-5,7-16,21-32,36-37,39-50,53-54,57-61,65-66,68'

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2064,0,1546,347,0.816693,1,0.571745,1,0.428255,0.727529,0.912307,1.096122,0
2064,0,1535,358,0.810882,1,0.573493,1,0.426507,0.728942,0.909527,1.099472,0
2064,0,1523,370,0.804543,1,0.575411,1,0.424589,0.73049,0.906495,1.10315,0
2064,0,1509,384,0.797147,1,0.577666,1,0.422334,0.732304,0.902957,1.107473,0
2064,0,1500,393,0.792393,1,0.579125,1,0.420875,0.733475,0.900682,1.110269,0
2064,0,1493,400,0.788695,1,0.580264,1,0.419736,0.734389,0.898913,1.112454,0
2064,0,1491,402,0.787639,1,0.580591,1,0.419409,0.73465,0.898408,1.11308,0
2064,0,1490,403,0.78711,1,0.580754,1,0.419246,0.734781,0.898155,1.113393,0
2064,0,1487,406,0.785526,1,0.581245,1,0.418755,0.735174,0.897397,1.114334,0
2064,0,1486,407,0.784997,1,0.581408,1,0.418592,0.735305,0.897144,1.114648,0
2064,0,1485,408,0.784469,1,0.581572,1,0.418428,0.735436,0.896892,1.114962,0
2064,0,1457,436,0.769678,1,0.586197,1,0.413803,0.739123,0.889816,1.123828,0
2064,0,1448,445,0.764923,1,0.587699,1,0.412301,0.740316,0.887541,1.126708,0
2064,0,1446,447,0.763867,1,0.588034,1,0.411966,0.740581,0.887036,1.12735,0
2064,0,1445,448,0.763339,1,0.588202,1,0.411798,0.740714,0.886783,1.127672,0
2064,0,1418,475,0.749076,1,0.592763,1,0.407237,0.74432,0.87996,1.136416,0
2064,0,1400,493,0.739567,1,0.595843,1,0.404157,0.746744,0.875411,1.142321,0
2064,0,1397,496,0.737982,1,0.596359,1,0.403641,0.747149,0.874653,1.143311,0
2064,0,1303,590,0.688325,1,0.613009,1,0.386991,0.760081,0.850897,1.17523,0
2064,0,1201,692,0.634443,1,0.632159,1,0.367841,0.774629,0.82512,1.211945,0
2064,0,1082,811,0.57158,1,0.656071,1,0.343929,0.792322,0.795047,1.257788,0
2064,0,924,969,0.488114,1,0.690763,1,0.309237,0.817102,0.755118,1.324297,0
2064,0,911,982,0.481247,1,0.693782,1,0.306218,0.81921,0.751832,1.330084,0
2064,0,909,984,0.48019,1,0.694248,1,0.305752,0.819535,0.751327,1.330979,0
2064,0,903,990,0.477021,1,0.695652,1,0.304348,0.820513,0.74981,1.33367,0
2064,0,902,991,0.476492,1,0.695887,1,0.304113,0.820676,0.749558,1.33412,0
2064,0,831,1062,0.438986,1,0.712953,1,0.287047,0.832426,0.731615,1.366839,0
2064,0,776,1117,0.409931,1,0.726761,1,0.273239,0.841762,0.717715,1.39331,0
2064,0,765,1128,0.40412,1,0.729586,1,0.270414,0.843654,0.714936,1.398727,0
2064,0,750,1143,0.396197,1,0.733475,1,0.266525,0.846248,0.711145,1.406183,0
2064,0,749,1144,0.395668,1,0.733736,1,0.266264,0.846422,0.710892,1.406683,0
2064,0,748,1145,0.39514,1,0.733997,1,0.266003,0.846596,0.710639,1.407183,0
2064,0,747,1146,0.394612,1,0.734258,1,0.265742,0.846769,0.710387,1.407684,0
2064,0,746,1147,0.394083,1,0.73452,1,0.26548,0.846943,0.710134,1.408185,0
2064,0,745,1148,0.393555,1,0.734781,1,0.265219,0.847117,0.709881,1.408686,0
2064,0,739,1154,0.390386,1,0.736354,1,0.263646,0.848161,0.708365,1.411702,0
2064,0,738,1155,0.389857,1,0.736617,1,0.263383,0.848335,0.708112,1.412206,0
2064,0,737,1156,0.389329,1,0.73688,1,0.26312,0.84851,0.707859,1.41271,0
2064,0,735,1158,0.388273,1,0.737406,1,0.262594,0.848859,0.707354,1.413719,0
2064,0,732,1161,0.386688,1,0.738197,1,0.261803,0.849383,0.706596,1.415236,0
2064,0,723,1170,0.381933,1,0.740581,1,0.259419,0.850959,0.704321,1.419806,0
2064,0,717,1176,0.378764,1,0.742179,1,0.257821,0.852012,0.702805,1.422869,0
2064,0,715,1178,0.377707,1,0.742713,1,0.257287,0.852364,0.7023,1.423893,0
2064,0,713,1180,0.376651,1,0.743248,1,0.256752,0.852716,0.701794,1.424919,0
2064,0,712,1181,0.376123,1,0.743516,1,0.256484,0.852893,0.701542,1.425432,0
2064,0,711,1182,0.375594,1,0.743784,1,0.256216,0.853069,0.701289,1.425946,0
2064,0,699,1194,0.369255,1,0.747014,1,0.252986,0.85519,0.698256,1.432139,0
2064,0,697,1196,0.368199,1,0.747555,1,0.252445,0.855544,0.697751,1.433176,0
2064,0,696,1197,0.36767,1,0.747826,1,0.252174,0.855721,0.697498,1.433696,0
2064,0,695,1198,0.367142,1,0.748097,1,0.251903,0.855899,0.697245,1.434215,0
2064,0,693,1200,0.366086,1,0.74864,1,0.25136,0.856254,0.69674,1.435256,0
2064,0,679,1214,0.35869,1,0.752461,1,0.247539,0.858748,0.693202,1.442581,0
2064,0,678,1215,0.358162,1,0.752735,1,0.247265,0.858926,0.692949,1.443107,0
2064,0,660,1233,0.348653,1,0.757709,1,0.242291,0.862155,0.6884,1.452643,0
2064,0,651,1242,0.343899,1,0.760221,1,0.239779,0.863779,0.686126,1.457459,0
2064,0,650,1243,0.34337,1,0.760501,1,0.239499,0.86396,0.685873,1.457996,0
2064,0,647,1246,0.341786,1,0.761343,1,0.238657,0.864503,0.685115,1.459609,0
2064,0,622,1271,0.328579,1,0.768429,1,0.231571,0.869053,0.678797,1.473194,0
2064,0,620,1273,0.327522,1,0.769001,1,0.230999,0.869419,0.678292,1.474292,0
2064,0,600,1293,0.316957,1,0.774775,1,0.225225,0.873096,0.673237,1.48536,0
2064,0,598,1295,0.315901,1,0.775357,1,0.224643,0.873466,0.672732,1.486476,0
2064,0,453,1440,0.239303,1,0.820024,1,0.179976,0.901113,0.636088,1.57211,0
2064,0,273,1620,0.144216,1,0.883184,1,0.116816,0.937969,0.590599,1.693196,0
2064,0,263,1630,0.138933,1,0.886979,1,0.113021,0.940105,0.588072,1.700473,0
2064,0,185,1708,0.097728,1,0.917741,1,0.082259,0.957106,0.56836,1.759449,0
2064,0,176,1717,0.092974,1,0.921429,1,0.078571,0.959108,0.566085,1.766518,0
2064,0,175,1718,0.092446,1,0.92184,1,0.07816,0.959331,0.565833,1.767307,0
2064,0,172,1721,0.090861,1,0.923077,1,0.076923,0.96,0.565075,1.769678,0.327273
2064,0,171,1722,0.090333,1,0.92349,1,0.07651,0.960223,0.564822,1.77047,0.391817
2064,0,170,1723,0.089805,1,0.923903,1,0.076097,0.960447,0.564569,1.771262,0.644419
2064,0,169,1724,0.089276,1,0.924317,1,0.075683,0.96067,0.564316,1.772056,0.789151
2064,0,168,1725,0.088748,1,0.924731,1,0.075269,0.960894,0.564064,1.772849,0.791132
2063,1,167,1726,0.08822,0.999516,0.925112,0.999516,0.074888,0.960876,0.563558,1.77358,0.817181
2062,2,166,1727,0.087691,0.999031,0.925494,0.999031,0.074506,0.960857,0.563053,1.774311,0.818485
2060,4,162,1731,0.085578,0.998062,0.927093,0.998062,0.072907,0.961269,0.561537,1.777377,0.832113
2060,4,160,1733,0.084522,0.998062,0.927928,0.998062,0.072072,0.961718,0.561031,1.778978,0.841638
2060,4,159,1734,0.083994,0.998062,0.928346,0.998062,0.071654,0.961943,0.560778,1.77978,0.847249
2060,4,158,1735,0.083465,0.998062,0.928765,0.998062,0.071235,0.962167,0.560526,1.780582,0.853994
2060,4,153,1740,0.080824,0.998062,0.930863,0.998062,0.069137,0.963292,0.559262,1.784605,0.867471
2059,5,152,1741,0.080296,0.997578,0.931253,0.997578,0.068747,0.963275,0.558757,1.785352,0.872024
2057,7,142,1751,0.075013,0.996609,0.935425,0.996609,0.064575,0.965048,0.555724,1.793351,0.9012
2057,7,141,1752,0.074485,0.996609,0.935851,0.996609,0.064149,0.965275,0.555471,1.794167,0.902259
2049,15,116,1777,0.061278,0.992733,0.94642,0.992733,0.05358,0.969023,0.547132,1.814431,0.903029
2036,28,81,1812,0.042789,0.986434,0.961738,0.986434,0.038262,0.97393,0.535001,1.843798,0.916497
2035,29,77,1816,0.040676,0.98595,0.963542,0.98595,0.036458,0.974617,0.533738,1.847255,0.917696
2034,30,77,1816,0.040676,0.985465,0.963524,0.985465,0.036476,0.974371,0.533485,1.847222,0.923543
2029,35,21,1872,0.011094,0.983043,0.989756,0.983043,0.010244,0.986388,0.518069,1.897512,0.931119
2015,49,1,1892,0.000528,0.97626,0.999504,0.97626,0.000496,0.987745,0.509477,1.9162,0.958233
2015,49,0,1893,0,0.97626,1,0.97626,0,0.987987,0.509224,1.917151,0.999863
2014,50,0,1893,0,0.975775,1,0.975775,0,0.987739,0.508971,1.917151,0.999984
2013,51,0,1893,0,0.975291,1,0.975291,0,0.987491,0.508719,1.917151,0.999984
2012,52,0,1893,0,0.974806,1,0.974806,0,0.987242,0.508466,1.917151,0.999997
2011,53,0,1893,0,0.974322,1,0.974322,0,0.986994,0.508213,1.917151,0.999998
2005,59,0,1893,0,0.971415,1,0.971415,0,0.9855,0.506697,1.917151,0.999998
1998,66,0,1893,0,0.968023,1,0.968023,0,0.983752,0.504928,1.917151,0.999998
1996,68,0,1893,0,0.967054,1,0.967054,0,0.983251,0.504423,1.917151,0.999998
1992,72,0,1893,0,0.965116,1,0.965116,0,0.982249,0.503412,1.917151,0.999998
1956,108,0,1893,0,0.947674,1,0.947674,0,0.973134,0.494314,1.917151,0.999998
1928,136,0,1893,0,0.934109,1,0.934109,0,0.965932,0.487238,1.917151,0.999998
1910,154,0,1893,0,0.925388,1,0.925388,0,0.961248,0.482689,1.917151,0.999999
1907,157,0,1893,0,0.923934,1,0.923934,0,0.960463,0.481931,1.917151,0.999999
1906,158,0,1893,0,0.92345,1,0.92345,0,0.960202,0.481678,1.917151,0.999999
1869,195,0,1893,0,0.905523,1,0.905523,0,0.95042,0.472328,1.917151,0.999999
1857,207,0,1893,0,0.899709,1,0.899709,0,0.947207,0.469295,1.917151,0.999999
1786,278,0,1893,0,0.86531,1,0.86531,0,0.927792,0.451352,1.917151,0.999999
1748,316,0,1893,0,0.846899,1,0.846899,0,0.917104,0.441749,1.917151,0.999999
1193,871,0,1893,0,0.578004,1,0.578004,0,0.732576,0.301491,1.917151,0.999999
651,1413,0,1893,0,0.315407,1,0.315407,0,0.479558,0.164519,1.917151,0.999999
591,1473,0,1893,0,0.286337,1,0.286337,0,0.445198,0.149356,1.917151,0.999999
584,1480,0,1893,0,0.282946,1,0.282946,0,0.441088,0.147587,1.917151,0.999999
104,1960,0,1893,0,0.050388,1,0.050388,0,0.095941,0.026283,1.917151,0.999999
0,2064,0,1893,0,0,?,0,?,?,0,?,1.000009
2064,0,1893,0,1,1,0.521607,1,0.478393,0.6856,1,1,0
2064,0,177,1716,0.093502,1,0.921017,1,0.078983,0.958885,0.566338,1.76573,0.000033
2064,0,174,1719,0.091918,1,0.922252,1,0.077748,0.959554,0.56558,1.768097,0.000132
2064,0,172,1721,0.090861,1,0.923077,1,0.076923,0.96,0.565075,1.769678,0.000506
2064,0,171,1722,0.090333,1,0.92349,1,0.07651,0.960223,0.564822,1.77047,0.001818
2064,0,170,1723,0.089805,1,0.923903,1,0.076097,0.960447,0.564569,1.771262,0.010151
2064,0,168,1725,0.088748,1,0.924731,1,0.075269,0.960894,0.564064,1.772849,0.012
2064,0,167,1726,0.08822,1,0.925146,1,0.074854,0.961118,0.563811,1.773644,0.014122
2064,0,166,1727,0.087691,1,0.925561,1,0.074439,0.961341,0.563558,1.774439,0.015606
2064,0,165,1728,0.087163,1,0.925976,1,0.074024,0.961565,0.563306,1.775236,0.020184
2064,0,164,1729,0.086635,1,0.926391,1,0.073609,0.961789,0.563053,1.776032,0.079312
2059,5,108,1785,0.057052,0.997578,0.950162,0.997578,0.049838,0.973292,0.547637,1.821603,0.10131
2059,5,107,1786,0.056524,0.997578,0.9506,0.997578,0.0494,0.973522,0.547384,1.822444,0.12831
2059,5,106,1787,0.055996,0.997578,0.951039,0.997578,0.048961,0.973753,0.547132,1.823286,0.1312
2058,6,105,1788,0.055468,0.997093,0.951456,0.997093,0.048544,0.97374,0.546626,1.824086,0.167808
2058,6,104,1789,0.054939,0.997093,0.951896,0.997093,0.048104,0.973971,0.546374,1.824929,0.185081
2058,6,103,1790,0.054411,0.997093,0.952337,0.997093,0.047663,0.974201,0.546121,1.825774,0.263462
2056,8,93,1800,0.049128,0.996124,0.956724,0.996124,0.043276,0.976027,0.543088,1.834185,0.271543
2048,16,68,1825,0.035922,0.992248,0.967864,0.992248,0.032136,0.979904,0.534749,1.855541,0.275988
2046,18,64,1829,0.033809,0.991279,0.969668,0.991279,0.030332,0.980355,0.533232,1.859001,0.285422
2046,18,63,1830,0.033281,0.991279,0.970128,0.991279,0.029872,0.98059,0.53298,1.859882,0.308755
2045,19,62,1831,0.032752,0.990795,0.970574,0.990795,0.029426,0.98058,0.532474,1.860738,0.316631
2032,32,27,1866,0.014263,0.984496,0.986887,0.984496,0.013113,0.98569,0.520344,1.892011,0.322508
2032,32,26,1867,0.013735,0.984496,0.987366,0.984496,0.012634,0.985929,0.520091,1.892931,0.429927
2018,46,6,1887,0.00317,0.977713,0.997036,0.977713,0.002964,0.98728,0.511499,1.911468,0.434862
2017,47,2,1891,0.001057,0.977229,0.999009,0.977229,0.000991,0.987999,0.510235,1.915252,0.4405
2017,47,1,1892,0.000528,0.977229,0.999504,0.977229,0.000496,0.988241,0.509982,1.916201,0.480818
2016,48,0,1893,0,0.976744,1,0.976744,0,0.988235,0.509477,1.917151,0.658258
2015,49,0,1893,0,0.97626,1,0.97626,0,0.987987,0.509224,1.917151,0.885
2014,50,0,1893,0,0.975775,1,0.975775,0,0.987739,0.508971,1.917151,0.886751
2013,51,0,1893,0,0.975291,1,0.975291,0,0.987491,0.508719,1.917151,0.96
2012,52,0,1893,0,0.974806,1,0.974806,0,0.987242,0.508466,1.917151,0.998289
2010,54,0,1893,0,0.973837,1,0.973837,0,0.986745,0.507961,1.917151,1
0,2064,0,1893,0,0,?,0,?,?,0,?,1.00001
2064,0,1893,0,1,1,0.521607,1,0.478393,0.6856,1,1,0.000006
2064,0,164,1729,0.086635,1,0.926391,1,0.073609,0.961789,0.563053,1.776032,0.000013
2064,0,163,1730,0.086107,1,0.926807,1,0.073193,0.962014,0.5628,1.77683,0.011903
2064,0,160,1733,0.084522,1,0.928058,1,0.071942,0.962687,0.562042,1.779227,0.078915
2059,5,104,1789,0.054939,0.997578,0.951919,0.997578,0.048081,0.974213,0.546626,1.824972,0.1441
2058,6,103,1790,0.054411,0.997093,0.952337,0.997093,0.047663,0.974201,0.546121,1.825774,0.218788
2056,8,98,1795,0.05177,0.996124,0.954503,0.996124,0.045497,0.97487,0.544352,1.829927,0.297705
2054,10,88,1805,0.046487,0.995155,0.958917,0.995155,0.041083,0.9767,0.541319,1.838389,0.312183
2046,18,63,1830,0.033281,0.991279,0.970128,0.991279,0.029872,0.98059,0.53298,1.859882,0.347178
2033,31,28,1865,0.014791,0.984981,0.986414,0.984981,0.013586,0.985697,0.520849,1.891105,0.4045
2032,32,27,1866,0.014263,0.984496,0.986887,0.984496,0.013113,0.98569,0.520344,1.892011,0.425162
2032,32,26,1867,0.013735,0.984496,0.987366,0.984496,0.012634,0.985929,0.520091,1.892931,0.430759
2017,47,2,1891,0.001057,0.977229,0.999009,0.977229,0.000991,0.987999,0.510235,1.915252,0.473579
2016,48,1,1892,0.000528,0.976744,0.999504,0.976744,0.000496,0.987993,0.50973,1.916201,0.526421
2016,48,0,1893,0,0.976744,1,0.976744,0,0.988235,0.509477,1.917151,0.652822
2015,49,0,1893,0,0.97626,1,0.97626,0,0.987987,0.509224,1.917151,0.999994
0,2064,0,1893,0,0,?,0,?,?,0,?,1.000004
2064,0,1893,0,1,1,0.521607,1,0.478393,0.6856,1,1,0
2064,0,1892,1,0.999472,1,0.521739,1,0.478261,0.685714,0.999747,1.000253,0
2064,0,1890,3,0.998415,1,0.522003,1,0.477997,0.685942,0.999242,1.000759,0
2064,0,1889,4,0.997887,1,0.522135,1,0.477865,0.686056,0.998989,1.001012,0
2064,0,1888,5,0.997359,1,0.522267,1,0.477733,0.68617,0.998736,1.001265,0
2064,0,1887,6,0.99683,1,0.522399,1,0.477601,0.686284,0.998484,1.001519,0
2064,0,1886,7,0.996302,1,0.522532,1,0.477468,0.686398,0.998231,1.001772,0
2064,0,1706,187,0.901215,1,0.54748,1,0.45252,0.707576,0.952742,1.049602,0
2064,0,1705,188,0.900687,1,0.547625,1,0.452375,0.707698,0.952489,1.049881,0
2064,0,1560,333,0.824089,1,0.569536,1,0.430464,0.725738,0.915845,1.091887,0
2064,0,1402,491,0.740623,1,0.595499,1,0.404501,0.746474,0.875916,1.141662,0
2064,0,1401,492,0.740095,1,0.595671,1,0.404329,0.746609,0.875663,1.141991,0
2064,0,1400,493,0.739567,1,0.595843,1,0.404157,0.746744,0.875411,1.142321,0
2064,0,1398,495,0.73851,1,0.596187,1,0.403813,0.747014,0.874905,1.142981,0.000001
2064,0,1278,615,0.675119,1,0.617594,1,0.382406,0.763596,0.844579,1.184022,0.000001
2064,0,1276,617,0.674062,1,0.617964,1,0.382036,0.763879,0.844074,1.184731,0.000001
2064,0,1174,719,0.62018,1,0.637431,1,0.362569,0.778574,0.818297,1.222051,0.000001
2064,0,1173,720,0.619651,1,0.637627,1,0.362373,0.778721,0.818044,1.222428,0.000001
2064,0,1171,722,0.618595,1,0.638022,1,0.361978,0.779015,0.817539,1.223184,0.000001
2064,0,1093,800,0.57739,1,0.653785,1,0.346215,0.790653,0.797827,1.253405,0.000001
