@relation 'Allegheny_County_Crash_Data_Nominal-weka.filters.supervised.instance.Resample-B0.0-S1-Z33.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R1-5,7-16,20-33,35-50,53-55,57-61,65-68'

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2064,0,1447,446,0.764395,1,0.587867,1,0.412133,0.740448,0.887288,1.127029,0
2064,0,1439,454,0.760169,1,0.589209,1,0.410791,0.741512,0.885267,1.129603,0
2064,0,1336,557,0.705758,1,0.607059,1,0.392941,0.75549,0.859237,1.163824,0
2064,0,1231,662,0.650291,1,0.626404,1,0.373596,0.770293,0.832702,1.20091,0
2064,0,1230,663,0.649762,1,0.626594,1,0.373406,0.770437,0.832449,1.201275,0
2064,0,1106,787,0.584258,1,0.651104,1,0.348896,0.788689,0.801112,1.248265,0
2064,0,948,945,0.500792,1,0.685259,1,0.314741,0.813239,0.761183,1.313745,0
2064,0,935,958,0.493925,1,0.688229,1,0.311771,0.815327,0.757897,1.31944,0
2064,0,933,960,0.492868,1,0.688689,1,0.311311,0.815649,0.757392,1.32032,0
2064,0,927,966,0.489699,1,0.69007,1,0.30993,0.816617,0.755876,1.322969,0
2064,0,926,967,0.489171,1,0.690301,1,0.309699,0.816779,0.755623,1.323411,0
2064,0,846,1047,0.44691,1,0.709278,1,0.290722,0.829916,0.735406,1.359794,0
2064,0,784,1109,0.414157,1,0.724719,1,0.275281,0.840391,0.719737,1.389396,0
2064,0,772,1121,0.407818,1,0.727786,1,0.272214,0.842449,0.716705,1.395275,0
2064,0,757,1136,0.399894,1,0.731655,1,0.268345,0.845036,0.712914,1.402694,0
2064,0,756,1137,0.399366,1,0.731915,1,0.268085,0.845209,0.712661,1.403191,0
2064,0,755,1138,0.398838,1,0.732175,1,0.267825,0.845382,0.712408,1.403689,0
2064,0,752,1141,0.397253,1,0.732955,1,0.267045,0.845902,0.71165,1.405185,0
2064,0,750,1143,0.396197,1,0.733475,1,0.266525,0.846248,0.711145,1.406183,0
2064,0,749,1144,0.395668,1,0.733736,1,0.266264,0.846422,0.710892,1.406683,0
2064,0,748,1145,0.39514,1,0.733997,1,0.266003,0.846596,0.710639,1.407183,0
2064,0,747,1146,0.394612,1,0.734258,1,0.265742,0.846769,0.710387,1.407684,0
2064,0,745,1148,0.393555,1,0.734781,1,0.265219,0.847117,0.709881,1.408686,0
2064,0,742,1151,0.39197,1,0.735567,1,0.264433,0.847639,0.709123,1.410192,0
2064,0,733,1160,0.387216,1,0.737934,1,0.262066,0.849208,0.706849,1.41473,0
2064,0,727,1166,0.384046,1,0.73952,1,0.26048,0.850257,0.705332,1.417771,0
2064,0,724,1169,0.382462,1,0.740316,1,0.259684,0.850783,0.704574,1.419297,0
2064,0,722,1171,0.381405,1,0.740847,1,0.259153,0.851134,0.704069,1.420316,0
2064,0,710,1183,0.375066,1,0.744052,1,0.255948,0.853245,0.701036,1.42646,0
2064,0,708,1185,0.37401,1,0.744589,1,0.255411,0.853598,0.700531,1.427489,0
2064,0,694,1199,0.366614,1,0.748368,1,0.251632,0.856076,0.696993,1.434735,0
2064,0,676,1217,0.357105,1,0.753285,1,0.246715,0.859284,0.692444,1.444161,0
2064,0,675,1218,0.356577,1,0.75356,1,0.24644,0.859463,0.692191,1.444688,0
2064,0,650,1243,0.34337,1,0.760501,1,0.239499,0.86396,0.685873,1.457996,0
2064,0,648,1245,0.342314,1,0.761062,1,0.238938,0.864322,0.685368,1.459071,0
2064,0,627,1266,0.33122,1,0.767001,1,0.232999,0.868139,0.680061,1.470457,0
2064,0,623,1270,0.329107,1,0.768143,1,0.231857,0.86887,0.67905,1.472646,0
2064,0,471,1422,0.248811,1,0.814201,1,0.185799,0.897586,0.640637,1.560947,0
2064,0,290,1603,0.153196,1,0.876805,1,0.123195,0.934359,0.594895,1.680969,0
2064,0,279,1614,0.147385,1,0.880922,1,0.119078,0.936692,0.592115,1.68886,0
2064,0,191,1702,0.100898,1,0.915299,1,0.084701,0.955777,0.569876,1.754767,0
2064,0,178,1715,0.094031,1,0.920607,1,0.079393,0.958662,0.566591,1.764942,0
2064,0,177,1716,0.093502,1,0.921017,1,0.078983,0.958885,0.566338,1.76573,0
2064,0,176,1717,0.092974,1,0.921429,1,0.078571,0.959108,0.566085,1.766518,0.000001
2064,0,175,1718,0.092446,1,0.92184,1,0.07816,0.959331,0.565833,1.767307,0.000001
2064,0,172,1721,0.090861,1,0.923077,1,0.076923,0.96,0.565075,1.769678,0.316508
2064,0,171,1722,0.090333,1,0.92349,1,0.07651,0.960223,0.564822,1.77047,0.380129
2064,0,170,1723,0.089805,1,0.923903,1,0.076097,0.960447,0.564569,1.771262,0.807848
2064,0,169,1724,0.089276,1,0.924317,1,0.075683,0.96067,0.564316,1.772056,0.809696
2063,1,168,1725,0.088748,0.999516,0.924697,0.999516,0.075303,0.960652,0.563811,1.772785,0.811042
2061,3,164,1729,0.086635,0.998547,0.926292,0.998547,0.073708,0.961063,0.562295,1.775842,0.834952
2061,3,163,1730,0.086107,0.998547,0.926709,0.998547,0.073291,0.961287,0.562042,1.776641,0.847736
2061,3,158,1735,0.083465,0.998547,0.928797,0.998547,0.071203,0.96241,0.560778,1.780644,0.861697
2060,4,157,1736,0.082937,0.998062,0.929184,0.998062,0.070816,0.962392,0.560273,1.781385,0.866418
2058,6,146,1747,0.077126,0.997093,0.933757,0.997093,0.066243,0.964386,0.556988,1.790153,0.89672
2058,6,144,1749,0.07607,0.997093,0.934605,0.997093,0.065395,0.964838,0.556482,1.791779,0.897822
2049,15,118,1775,0.062335,0.992733,0.945547,0.992733,0.054453,0.968565,0.547637,1.812756,0.898623
2036,28,83,1810,0.043846,0.986434,0.960831,0.986434,0.039169,0.973464,0.535507,1.842057,0.912644
2035,29,79,1814,0.041733,0.98595,0.96263,0.98595,0.03737,0.97415,0.534243,1.845507,0.913893
2034,30,79,1814,0.041733,0.985465,0.962612,0.985465,0.037388,0.973905,0.53399,1.845473,0.919987
2029,35,21,1872,0.011094,0.983043,0.989756,0.983043,0.010244,0.986388,0.518069,1.897512,0.927887
2015,49,0,1893,0,0.97626,1,0.97626,0,0.987987,0.509224,1.917151,0.999983
2014,50,0,1893,0,0.975775,1,0.975775,0,0.987739,0.508971,1.917151,0.999984
2013,51,0,1893,0,0.975291,1,0.975291,0,0.987491,0.508719,1.917151,0.999984
2012,52,0,1893,0,0.974806,1,0.974806,0,0.987242,0.508466,1.917151,0.999998
2006,58,0,1893,0,0.971899,1,0.971899,0,0.985749,0.50695,1.917151,0.999998
2002,62,0,1893,0,0.969961,1,0.969961,0,0.984752,0.505939,1.917151,0.999998
1966,98,0,1893,0,0.952519,1,0.952519,0,0.975682,0.496841,1.917151,0.999998
1938,126,0,1893,0,0.938953,1,0.938953,0,0.968516,0.489765,1.917151,0.999998
1935,129,0,1893,0,0.9375,1,0.9375,0,0.967742,0.489007,1.917151,0.999999
1897,167,0,1893,0,0.919089,1,0.919089,0,0.957839,0.479404,1.917151,0.999999
1885,179,0,1893,0,0.913275,1,0.913275,0,0.954672,0.476371,1.917151,0.999999
1814,250,0,1893,0,0.878876,1,0.878876,0,0.935534,0.458428,1.917151,0.999999
1769,295,0,1893,0,0.857074,1,0.857074,0,0.923037,0.447056,1.917151,0.999999
1212,852,0,1893,0,0.587209,1,0.587209,0,0.739927,0.306293,1.917151,0.999999
670,1394,0,1893,0,0.324612,1,0.324612,0,0.490124,0.16932,1.917151,0.999999
610,1454,0,1893,0,0.295543,1,0.295543,0,0.456245,0.154157,1.917151,0.999999
603,1461,0,1893,0,0.292151,1,0.292151,0,0.452193,0.152388,1.917151,0.999999
105,1959,0,1893,0,0.050872,1,0.050872,0,0.096819,0.026535,1.917151,0.999999
0,2064,0,1893,0,0,?,0,?,?,0,?,1.000009
2064,0,1893,0,1,1,0.521607,1,0.478393,0.6856,1,1,0
2064,0,172,1721,0.090861,1,0.923077,1,0.076923,0.96,0.565075,1.769678,0.000039
2064,0,169,1724,0.089276,1,0.924317,1,0.075683,0.96067,0.564316,1.772056,0.00299
2064,0,168,1725,0.088748,1,0.924731,1,0.075269,0.960894,0.564064,1.772849,0.013213
2064,0,167,1726,0.08822,1,0.925146,1,0.074854,0.961118,0.563811,1.773644,0.075819
2064,0,166,1727,0.087691,1,0.925561,1,0.074439,0.961341,0.563558,1.774439,0.076698
2059,5,108,1785,0.057052,0.997578,0.950162,0.997578,0.049838,0.973292,0.547637,1.821603,0.1312
2058,6,107,1786,0.056524,0.997093,0.950577,0.997093,0.049423,0.97328,0.547132,1.822401,0.139917
2058,6,106,1787,0.055996,0.997093,0.951017,0.997093,0.048983,0.97351,0.546879,1.823243,0.148787
2058,6,104,1789,0.054939,0.997093,0.951896,0.997093,0.048104,0.973971,0.546374,1.824929,0.189258
2058,6,103,1790,0.054411,0.997093,0.952337,0.997093,0.047663,0.974201,0.546121,1.825774,0.255054
2056,8,92,1801,0.0486,0.996124,0.957169,0.996124,0.042831,0.976258,0.542835,1.835039,0.271543
2047,17,66,1827,0.034865,0.991764,0.968765,0.991764,0.031235,0.980129,0.53399,1.857269,0.278162
2045,19,62,1831,0.032752,0.990795,0.970574,0.990795,0.029426,0.98058,0.532474,1.860738,0.324585
2032,32,27,1866,0.014263,0.984496,0.986887,0.984496,0.013113,0.98569,0.520344,1.892011,0.424938
2018,46,6,1887,0.00317,0.977713,0.997036,0.977713,0.002964,0.98728,0.511499,1.911468,0.434862
2017,47,2,1891,0.001057,0.977229,0.999009,0.977229,0.000991,0.987999,0.510235,1.915252,0.439179
2017,47,1,1892,0.000528,0.977229,0.999504,0.977229,0.000496,0.988241,0.509982,1.916201,0.487954
2016,48,0,1893,0,0.976744,1,0.976744,0,0.988235,0.509477,1.917151,0.660585
2015,49,0,1893,0,0.97626,1,0.97626,0,0.987987,0.509224,1.917151,0.98
2013,51,0,1893,0,0.975291,1,0.975291,0,0.987491,0.508719,1.917151,0.996667
2012,52,0,1893,0,0.974806,1,0.974806,0,0.987242,0.508466,1.917151,1
0,2064,0,1893,0,0,?,0,?,?,0,?,1.00001
2064,0,1893,0,1,1,0.521607,1,0.478393,0.6856,1,1,0.000006
2064,0,166,1727,0.087691,1,0.925561,1,0.074439,0.961341,0.563558,1.774439,0.01159
2064,0,165,1728,0.087163,1,0.925976,1,0.074024,0.961565,0.563306,1.775236,0.076338
2059,5,107,1786,0.056524,0.997578,0.9506,0.997578,0.0494,0.973522,0.547384,1.822444,0.105515
2058,6,104,1789,0.054939,0.997093,0.951896,0.997093,0.048104,0.973971,0.546374,1.824929,0.150968
2058,6,103,1790,0.054411,0.997093,0.952337,0.997093,0.047663,0.974201,0.546121,1.825774,0.213823
2054,10,88,1805,0.046487,0.995155,0.958917,0.995155,0.041083,0.9767,0.541319,1.838389,0.31068
2045,19,62,1831,0.032752,0.990795,0.970574,0.990795,0.029426,0.98058,0.532474,1.860738,0.354747
